url,words,no_of_forms,no_of_iframes,missing_title,title_length,favicon,status,domain_length,domain_tld,domain_digits,domain_dots,domain_hyphens,domain_special,is_subdir,length,protocol,digits,specials,dots,hyphens,single_slashes,commas,tlides,qms,ands,eqs,underscores,percentages,www,domain_ratio,ratio
http://www.foodprocessing.com/events/,6,0,0,0,7,1,0,22,com,0,2,0,2,1,37,1,0,7,2,0,4,0,0,0,0,0,0,0,1,0,0
http://www.dxzone.com/catalog/Internet_and_Radio/Online_Receivers/,11,1,0,0,16,0,0,14,com,0,2,0,2,1,66,1,0,12,2,0,6,0,0,0,0,0,3,0,1,0,0
http://www.ebay.co.uk/bhp/table-tennis-robot,6,1,0,0,5,0,0,14,co.uk,0,3,0,3,1,44,1,0,10,3,2,4,0,0,0,0,0,0,0,1,0,0
https://ru.wikipedia.org/wiki/MMS,4,1,0,0,3,1,0,16,org,0,2,0,2,1,33,2,0,7,2,0,4,0,0,0,0,0,0,0,0,0,0
http://www.designboom.com/architecture/top-10-transportation-hubs-of-2013-12-31-2013/,11,4,2,0,6,0,0,18,com,0,2,0,2,1,85,1,14,16,2,8,5,0,0,0,0,0,0,0,1,0,3.93
https://es.wikipedia.org/wiki/Lucha_libre_mexicana,5,1,0,0,8,1,0,16,org,0,2,0,2,1,50,2,0,9,2,0,4,0,0,0,0,0,2,0,0,0,0
https://www.burlesque-dessous.de/,4,3,2,0,7,1,0,24,de,0,2,1,3,0,33,2,0,7,2,1,3,0,0,0,0,0,0,0,1,0,0
http://saint-juste.narod.ru,5,0,0,0,7,0,0,20,ru,0,2,1,3,0,27,1,0,6,2,1,2,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/user/PianoVideoLessons,7,0,1,0,3,1,0,15,com,0,2,0,2,1,46,2,0,7,2,0,4,0,0,0,0,0,0,0,1,0,0
https://storiediunabarbomamma.wordpress.com/,7,6,0,0,11,1,0,35,com,0,2,0,2,0,44,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
http://ShopoTam.ru/catalog/Cameras_And_Photo/Camera_And_Photo_Accessories/Memory_Cards/canon/221984562056-item.html,13,2,1,0,15,1,0,11,ru,0,1,0,1,1,115,1,12,18,2,1,8,0,0,0,0,0,6,0,0,0,7.08
http://www.webcountdown.de/,4,2,0,0,6,1,0,19,de,0,2,0,2,0,27,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://thehelpcompany.com/about-us/,7,0,1,0,6,1,0,18,com,0,1,0,1,1,35,1,0,7,1,1,4,0,0,0,0,0,0,0,0,0,0
http://www.interfacebus.com/Flash_Memory_Card_Types.html,7,1,0,0,14,0,0,20,com,0,2,0,2,1,56,1,0,10,3,0,3,0,0,0,0,0,3,0,1,0,0
https://www.todayshomeowner.com/how-to-make-homemade-insecticidal-soap-for-plants/,11,6,1,0,12,1,0,23,com,0,2,0,2,1,82,2,0,14,2,7,4,0,0,0,0,0,0,0,1,0,0
https://www.classedeprimaire.com/,6,2,0,0,7,1,0,24,com,0,2,0,2,0,33,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://sandlewoodlilakristen.blogspot.com/,5,1,0,0,9,1,0,34,com,0,2,0,2,0,42,1,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
https://thinclient.org/,5,2,0,0,4,1,0,14,org,0,1,0,1,0,23,2,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0
https://au.whogivesacrap.org/,5,0,1,0,11,1,0,20,org,0,2,0,2,0,29,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
http://www.studymode.com/essays/Thin-Client-Vs-Fat-Client-Network-52373.html,11,1,1,0,12,0,0,17,com,0,2,0,2,1,76,1,5,14,3,6,4,0,0,0,0,0,0,0,1,0,11.4
https://www.lisenet.com/,4,1,0,0,10,1,0,15,com,0,2,0,2,0,24,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.dolphinbeach.com/,5,1,1,0,6,1,0,20,com,0,2,0,2,0,29,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://en.m.wikipedia.org/wiki/Firewall_states,7,1,0,0,4,1,0,18,org,0,3,0,3,1,47,2,0,9,3,0,4,0,0,0,0,0,1,0,0,0,0
https://www.polishcosmetics.pl/pl/,6,0,0,0,6,1,0,22,pl,0,2,0,2,1,34,2,0,7,2,0,4,0,0,0,0,0,0,0,1,0,0
https://www.bakedeco.com/,4,3,1,0,11,1,0,16,com,0,2,0,2,0,25,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.freebsdmall.com/cgi-bin/fm/history,6,2,1,0,2,0,0,19,com,0,2,0,2,1,46,2,0,9,2,1,5,0,0,0,0,0,0,0,1,0,0
http://www.hangthebankers.com/cnn-trump-assassination-democrat-president/,11,0,1,0,4,0,0,22,com,0,2,0,2,1,73,1,0,11,2,4,4,0,0,0,0,0,0,0,1,0,0
http://www.biglittlegeek.com/best-antivirus-apps-for-iphone-ipad/,7,3,0,0,9,1,0,21,com,0,2,0,2,1,65,1,0,12,2,5,4,0,0,0,0,0,0,0,1,0,0
http://www.waymarking.com/waymarks/WM7C4J_Charles_Berry_Bascule_Bridge,12,1,1,0,9,1,0,18,com,0,2,0,2,1,70,1,2,11,2,0,4,0,0,0,0,0,4,0,1,0,28.5
http://www.superdoopercheap.co.uk/,5,1,0,0,2,0,0,26,co.uk,0,3,0,3,0,34,1,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
http://rickspringfieldandus.blogspot.com,5,1,0,0,8,1,0,33,com,0,2,0,2,0,40,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0
http://www.powershow.com/view/127a46-MjA3Y/Mechanisms_in_virus_latency_powerpoint_ppt_presentation,11,2,0,1,0,1,0,17,com,0,2,0,2,1,98,1,6,15,2,1,5,0,0,0,0,0,6,0,1,0,12.83
http://steamcommunity.com/app/238960,4,1,0,0,6,1,0,18,com,0,1,0,1,1,36,1,6,6,1,0,4,0,0,0,0,0,0,0,0,0,4.0
http://serio64.tumblr.com,4,1,1,0,1,1,0,18,com,2,2,0,2,0,25,1,2,5,2,0,2,0,0,0,0,0,0,0,0,7.0,9.0
https://support.apple.com/en-us/HT201794,5,2,0,0,8,1,0,17,com,0,2,0,2,1,40,2,6,8,2,1,4,0,0,0,0,0,0,0,0,0,4.33
https://www.moneyou.at/,4,0,0,0,2,1,0,14,at,0,2,0,2,0,23,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.maph-eshop.cz/,4,11,1,0,5,1,0,17,cz,0,2,1,3,0,26,2,0,7,2,1,3,0,0,0,0,0,0,0,1,0,0
https://www.nextmillenniumcatalog.com/Responsive/ApplyStepOneNS.aspx?sfid=4&ns=wax-2&nscpa=1&crp=rh&oid=270&tid=f030c1da239a4706935f3a5ed135a2a4&aid=501783&c1=&c2=&c3=&email=&first=&last=&address=&zip=&hphone1=&hphone2=&hphone3=,18,1,0,0,2,0,0,29,com,0,2,0,2,1,228,2,39,45,3,1,4,0,0,1,17,18,0,0,1,0,3.69
http://www.getactive.gr/,4,4,0,0,5,1,0,16,gr,0,2,0,2,0,24,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.ltkeepsakes.com/,4,4,1,0,9,1,0,19,com,0,2,0,2,0,27,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://msdn.microsoft.com/en-us/library/aa242706(v=vs.60).aspx,8,0,0,0,5,0,0,18,com,0,2,0,2,1,63,2,8,14,4,1,5,0,0,0,0,1,0,0,0,0,5.12
http://www.blogsdna.com/923/top-20-best-peer-2-peer-p2p-file-sharing-programs-applications-software.htm,9,2,0,0,12,0,0,16,com,0,2,0,2,1,103,1,7,19,3,11,4,0,0,0,0,0,0,0,1,0,11.0
http://www.ahacentraloffice.org/,4,0,1,0,9,1,0,24,org,0,2,0,2,0,32,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.britannica.com/biography/Voltaire,7,5,1,0,11,1,0,18,com,0,2,0,2,1,45,2,0,7,2,0,4,0,0,0,0,0,0,0,1,0,0
http://www.clipartpanda.com/categories/mickey-mouse-head-clipart,11,0,0,0,6,1,0,20,com,0,2,0,2,1,64,1,0,10,2,3,4,0,0,0,0,0,0,0,1,0,0
http://www.great-lakes-sailing.com/lorain_ohio.html,7,2,0,0,2,0,0,27,com,0,2,2,4,1,51,1,0,10,3,2,3,0,0,0,0,0,1,0,1,0,0
http://cbtfortherapists.blogspot.com,4,0,0,0,3,1,0,29,com,0,2,0,2,0,36,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0
https://www.instagram.com/imdbpro/,4,0,0,0,3,1,0,17,com,0,2,0,2,1,34,2,0,7,2,0,4,0,0,0,0,0,0,0,1,0,0
http://en.academic.ru/dic.nsf/enwiki/400260,4,1,0,0,3,1,0,14,ru,0,2,0,2,1,43,1,6,9,3,0,5,0,0,0,0,0,0,0,0,0,4.67
http://appshopper.com/travel/icon-parking,6,4,0,0,6,1,0,14,com,0,1,0,1,1,41,1,0,7,1,1,4,0,0,0,0,0,0,0,0,0,0
http://www.duplex.co.at/,4,2,0,0,2,0,0,16,co.at,0,3,0,3,0,24,1,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
http://smart.embl-heidelberg.de/smart/set_mode.cgi,7,4,0,0,3,0,0,24,de,0,2,1,3,1,50,1,0,10,3,1,4,0,0,0,0,0,1,0,0,0,0
https://www.mk2.com/,4,0,1,0,7,1,0,11,com,1,2,0,2,0,20,2,1,6,2,0,3,0,0,0,0,0,0,0,1,8.0,13.0
https://greatbarrierreeftourscairns.com.au/,8,0,1,0,14,1,0,34,com.au,0,2,0,2,0,43,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
http://www.professionz.com/in/jobs-in-india/signal-processing-jobs.html,9,2,0,0,14,0,0,19,com,0,2,0,2,1,71,1,0,13,3,4,5,0,0,0,0,0,0,0,1,0,0
https://www.filedeo.com/,4,0,0,0,6,1,0,15,com,0,2,0,2,0,24,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://smart.embl-heidelberg.de/smart/do_annotation.pl?DOMAIN=LY,11,2,0,0,4,0,0,24,de,0,2,1,3,1,64,1,0,12,3,1,4,0,0,1,0,1,1,0,0,0,0
http://edition.cnn.com/2016/12/21/tennis/australian-open-record-prize-money/index.html,13,3,0,0,11,1,0,15,com,0,2,0,2,1,86,1,8,16,3,4,8,0,0,0,0,0,0,0,0,0,7.75
https://www.tfehotels.com/en/,4,1,1,0,21,1,0,17,com,0,2,0,2,1,29,2,0,7,2,0,4,0,0,0,0,0,0,0,1,0,0
http://www.azurespeed.com/,4,0,0,0,3,1,0,18,com,0,2,0,2,0,26,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.ansamed.info/ansamed/it/,5,1,1,0,4,1,0,16,info,0,2,0,2,1,35,1,0,8,2,0,5,0,0,0,0,0,0,0,1,0,0
http://www.fulton-armory.com/,5,1,3,0,9,0,0,21,com,0,2,1,3,0,29,1,0,7,2,1,3,0,0,0,0,0,0,0,1,0,0
http://blog.pulipuli.info,4,1,0,0,1,1,0,18,info,0,2,0,2,0,25,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0
https://www.wolves.co.uk/,4,3,1,0,8,1,0,16,co.uk,0,3,0,3,0,25,2,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
http://www.blackwasp.co.uk/Adapter.aspx,6,1,0,0,3,0,0,19,co.uk,0,3,0,3,1,39,1,0,8,4,0,3,0,0,0,0,0,0,0,1,0,0
https://www.wvtm13.com/,4,2,1,0,10,1,0,14,com,2,2,0,2,0,23,2,2,6,2,0,3,0,0,0,0,0,0,0,1,5.0,7.5
http://acronyms.thefreedictionary.com/Transaction+Account+Guarantee+Program,14,1,0,0,12,1,0,30,com,0,2,0,2,1,75,1,0,9,2,0,3,0,0,0,0,0,0,0,0,0,0
https://hot-n-tot.tumblr.com/#_=_,4,0,0,0,3,1,0,20,com,0,2,2,4,1,33,2,0,12,2,2,3,0,0,0,0,1,2,0,0,0,0
https://www.twilio.com/mms,4,0,1,0,4,1,0,14,com,0,2,0,2,1,26,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.halodoc.com,4,0,0,0,9,1,0,15,com,0,2,0,2,0,23,2,0,5,2,0,2,0,0,0,0,0,0,0,1,0,0
http://personalcomputerneeds.blogspot.ru/2007/09/cd-rom.html,7,0,0,0,4,1,0,33,ru,0,2,0,2,1,60,1,6,10,3,1,5,0,0,0,0,0,0,0,0,0,7.33
https://www.unsw.co/,4,0,0,0,3,1,0,11,co,0,2,0,2,0,20,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://theselfsufficientliving.com/10-free-garden-landscape-design-software-tool/,14,3,0,0,13,1,0,27,com,0,1,0,1,1,81,1,2,12,1,6,4,0,0,0,0,0,0,0,0,0,33.5
https://www.geni.com/projects/Gay-Icons/5712,4,4,1,0,2,1,0,12,com,0,2,0,2,1,44,2,4,9,2,1,5,0,0,0,0,0,0,0,1,0,7.75
http://www.smartinsights.com/digital-marketing-strategy/customer-segmentation-targeting/segmentation-targeting-and-positioning/,22,0,1,0,7,1,0,21,com,0,2,0,2,1,127,1,0,16,2,7,6,0,0,0,0,0,0,0,1,0,0
http://www.panduit.com/heiler/ProductBulletins/D-COCB07--SA-ENG-Cat6A-SD-Cop-Cabl-Sys-W.pdf,4,0,1,0,4,1,0,15,com,0,2,0,2,1,91,1,3,19,3,10,5,0,0,0,0,0,0,0,1,0,23.0
https://www.buscounviaje.com/,4,4,0,0,10,1,0,20,com,0,2,0,2,0,29,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://commons.wikimedia.org/wiki/File:United_States_Navy_Band_-_God_Save_the_Queen.ogg,10,2,0,0,12,1,0,21,org,0,2,0,2,1,88,2,0,18,3,1,4,0,0,0,0,0,8,0,0,0,0
http://www.mp3juices.cc/,4,1,0,0,8,1,0,16,cc,1,2,0,2,0,24,1,1,6,2,0,3,0,0,0,0,0,0,0,1,13.0,17.0
https://developers.google.com/webmasters/mobile-sites/mobile-seo,12,1,0,0,14,1,0,21,com,0,2,0,2,1,64,2,0,10,2,2,5,0,0,0,0,0,0,0,0,0,0
http://www.guttenbergarts.org/,4,0,0,0,2,1,0,22,org,0,2,0,2,0,30,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://blog.unibulmerchantservices.com/credit-card-transaction-processing-basics/,12,2,0,0,5,1,0,31,com,0,2,0,2,1,81,1,0,11,2,4,4,0,0,0,0,0,0,0,0,0,0
http://www.panduit.com/heiler/SpecificationSheets/D-COSP257--WW-ENG-TX550025Cat5eUTPCop-WEB.pdf,6,0,1,0,4,1,0,15,com,0,2,0,2,1,95,1,10,15,3,6,5,0,0,0,0,0,0,0,1,0,7.0
https://en.wikipedia.org/wiki/Switched_at_Birth_(season_5),8,1,0,0,7,1,0,16,org,0,2,0,2,1,58,2,1,13,2,0,4,0,0,0,0,0,4,0,0,0,44.0
http://www.pdfdrive.net/burdenfaires-numerical-analysis-9th-edition-student-solutions-e861717.html,14,7,1,0,11,1,0,16,net,0,2,0,2,1,98,1,7,14,3,7,3,0,0,0,0,0,0,0,1,0,11.0
http://www.codylodgingcompany.com/,5,1,0,0,10,1,0,26,com,0,2,0,2,0,34,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://developers.google.com/web/updates/2014/01/Web-apps-that-talk-Introduction-to-the-Speech-Synthesis-API,14,1,0,0,17,1,0,21,com,0,2,0,2,1,109,2,6,19,2,9,7,0,0,0,0,0,0,0,0,0,14.0
http://infinitelyyours-ina.blogspot.ru/2015/09/everyday-donuday-donuday-1st-dongwoo.html#!&view=timeslide,11,0,0,0,13,1,0,31,ru,0,2,1,3,1,105,1,7,18,3,5,5,0,0,0,1,1,0,0,0,0,11.43
https://lotto-sport.com.ua/,4,5,0,0,4,1,0,18,com.ua,0,2,1,3,0,27,2,0,7,2,1,3,0,0,0,0,0,0,0,0,0,0
https://www.elsevier.com/books/passive-optical-networks/lam/978-0-12-373853-0,12,1,0,0,6,1,0,16,com,0,2,0,2,1,77,2,13,15,2,6,6,0,0,0,0,0,0,0,1,0,3.77
https://www.namegenerator.biz/,5,0,0,0,12,1,0,21,biz,0,2,0,2,0,30,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.osapublishing.org/abstract.cfm?URI=jocn-8-12-B111,7,4,1,0,11,1,0,21,org,0,2,0,2,1,61,2,6,12,3,3,3,0,0,1,0,1,0,0,1,0,7.17
https://www.add-in-express.com/creating-addins-blog/2012/08/22/customize-excel-context-menu/,12,3,0,0,12,0,0,22,com,0,2,2,4,1,92,2,8,18,2,7,8,0,0,0,0,0,0,0,1,0,8.25
https://www.spartoo.sk,4,1,0,0,7,1,0,14,sk,0,2,0,2,0,22,2,0,5,2,0,2,0,0,0,0,0,0,0,1,0,0
https://www.walmart.com/c/ep/batting-nets,6,0,0,0,3,0,0,15,com,0,2,0,2,1,41,2,0,9,2,1,5,0,0,0,0,0,0,0,1,0,0
http://www.veja-store.com/,4,7,1,0,15,1,0,18,com,0,2,1,3,0,26,1,0,7,2,1,3,0,0,0,0,0,0,0,1,0,0
https://www.searchenginejournal.com/seo-101-getting-page-seo-basics/97871/,10,2,0,0,6,1,0,27,com,0,2,0,2,1,74,2,8,13,2,5,5,0,0,0,0,0,0,0,1,0,6.62
http://legal-dictionary.thefreedictionary.com/Incorporation+Doctrine,10,1,0,0,7,1,0,38,com,0,2,1,3,1,68,1,0,8,2,1,3,0,0,0,0,0,0,0,0,0,0
http://www.excitedirectory.com/,4,1,0,0,8,0,0,23,com,0,2,0,2,0,31,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.destroyalllines.com/,5,1,0,0,5,1,0,23,com,0,2,0,2,0,31,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://linuxmint.com.ru/,4,2,0,0,5,0,0,16,ru,0,2,0,2,0,25,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
http://io9.gizmodo.com/the-secrets-to-handling-passive-aggressive-people-1681127156,14,0,1,0,6,1,0,15,com,1,2,0,2,1,83,1,11,13,2,7,3,0,0,0,0,0,0,0,0,12.0,5.36
https://www.hydros.net/,4,0,2,0,3,1,0,14,net,0,2,0,2,0,23,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://bioatomic.tumblr.com,5,1,16,0,1,1,0,20,com,0,2,0,2,0,27,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0
http://www.onlinemathlearning.com/calculator.html,7,0,1,0,2,1,0,26,com,0,2,0,2,1,49,1,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
http://www.burgerking.com.br/,4,0,0,0,2,1,0,21,com.br,0,3,0,3,0,29,1,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
https://www.afternic.com/forsale/vendedorhinode.com?utm_source=TDFS_DASLNC&utm_medium=DASLNC&utm_campaign=TDFS_DASLNC&traffic_type=TDFS_DASLNC&traffic_id=daslnc&,16,0,0,0,1,1,0,16,com,0,2,0,2,1,161,2,0,27,3,0,4,0,0,1,5,5,8,0,1,0,0
http://www.sciencekids.co.nz/sciencefacts/animals/mouse.html,11,1,0,0,10,1,0,21,co.nz,0,3,0,3,1,60,1,0,10,4,0,5,0,0,0,0,0,0,0,1,0,0
http://planetfacts.org/ionosphere/,6,0,0,0,12,1,0,15,org,0,1,0,1,1,34,1,0,6,1,0,4,0,0,0,0,0,0,0,0,0,0
https://www.acronymfinder.com/Transaction-Account-Guarantee-(TAG).html,11,1,0,0,7,1,0,21,com,0,2,0,2,1,70,2,0,12,3,3,3,0,0,0,0,0,0,0,1,0,0
https://www.donpepe.hu/,5,1,1,0,7,1,0,14,hu,0,2,0,2,0,23,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://wtvpc.com/streaming-tv/discovery-family-kids-tv-streams/,9,2,0,0,7,1,0,9,com,0,1,0,1,1,63,1,0,12,1,5,5,0,0,0,0,0,0,0,0,0,0
https://www.learning4kids.net/,6,3,0,0,3,1,0,21,net,1,2,0,2,0,30,2,1,6,2,0,3,0,0,0,0,0,0,0,1,18.0,23.0
http://www.thinkwithportals.com/,5,0,0,0,4,1,0,24,com,0,2,0,2,0,32,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://pannative.blogspot.com/,4,1,1,0,1,1,0,22,com,0,2,0,2,0,31,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
https://www.youtube.com/user/iconoclast187,6,0,1,0,3,1,0,15,com,0,2,0,2,1,42,2,3,7,2,0,4,0,0,0,0,0,0,0,1,0,10.67
http://www.Cisco.com/c/en/us/support/docs/ip/border-gateway-protocol-bgp/23675-27.html,9,0,0,0,9,0,0,13,com,0,2,0,2,1,86,1,7,18,3,4,10,0,0,0,0,0,0,0,1,0,8.71
http://www.philedmonds.com/2013/02/flip-and-vote-letting-the-listener-decide-their-favourite-radio-format/,16,2,1,0,14,1,0,19,com,0,2,0,2,1,106,1,6,19,2,10,6,0,0,0,0,0,0,0,1,0,13.5
http://etutorials.org/Networking/Router+firewall+security/Part+I+Security+Overview+and+Firewalls/Chapter+2.+Introduction+to+Firewalls/Firewall+Categories/,25,0,0,0,23,1,0,14,org,0,1,0,1,1,154,1,1,23,2,0,8,0,0,0,0,0,0,0,0,0,130.0
http://www.investopedia.com/terms/t/transactioncosts.asp,8,2,2,0,10,1,0,20,com,0,2,0,2,1,56,1,0,9,3,0,5,0,0,0,0,0,0,0,1,0,0
http://www.tvsvizzera.it/tvs,4,9,0,0,11,1,0,17,it,0,2,0,2,1,28,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.skytel.mn/,4,2,0,0,10,1,0,13,mn,0,2,0,2,0,22,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://digilander.libero.it/computmicrophone/computer_memory_stick.html,11,1,0,0,4,0,0,20,it,0,2,0,2,1,71,1,0,10,3,0,4,0,0,0,0,0,2,0,0,0,0
https://www.pcreview.co.uk/threads/hypertext-transfer-protocol-with-privacy.2691913/,16,3,0,0,8,1,0,18,co.uk,0,3,0,3,1,84,2,7,14,4,4,5,0,0,0,0,0,0,0,1,0,9.0
https://en.wikipedia.org/wiki/2017_Australian_Open,9,1,0,0,5,1,0,16,org,0,2,0,2,1,50,2,4,9,2,0,4,0,0,0,0,0,2,0,0,0,9.25
https://www.facebook.com/VoltaireFanPage,7,1,0,0,3,1,0,16,com,0,2,0,2,1,40,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://msdn.microsoft.com/ru-ru/library/ff679980(v=vs.94).aspx,6,1,1,0,5,1,0,18,com,0,2,0,2,1,63,2,8,14,4,1,5,0,0,0,0,1,0,0,0,0,5.12
http://www.slaphappylarry.com/,4,0,0,0,8,1,0,22,com,0,2,0,2,0,30,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://banana.by/,4,3,0,0,14,1,0,9,by,0,1,0,1,0,18,2,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0
http://www.burleyproperties.com/,4,1,1,0,1,0,0,24,com,0,2,0,2,0,32,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.facebook.com/PublicDomainPictures,7,1,0,0,3,1,0,16,com,0,2,0,2,1,45,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.travelodgehotels.asia/,6,2,3,0,9,1,0,25,asia,0,2,0,2,0,34,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.myherbalife.com/,4,1,0,0,1,1,0,19,com,0,2,0,2,0,28,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.quora.com/Whats-the-plural-of-mouse-computer,9,0,0,0,10,1,0,13,com,0,2,0,2,1,56,2,0,11,2,5,3,0,0,0,0,0,0,0,1,0,0
http://www.answers.com/Q/What_are_the_main_ideas_of_Voltaire,8,3,1,0,10,1,0,15,com,0,2,0,2,1,60,1,0,13,2,0,4,0,0,0,0,0,6,0,1,0,0
http://www.yourdictionary.com/batting,5,1,1,0,6,1,0,22,com,0,2,0,2,1,37,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://motorland.by/,5,3,1,0,12,1,0,12,by,0,1,0,1,0,21,2,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0
http://goddessjuliawicker.tumblr.com,5,0,12,0,4,1,0,29,com,0,2,0,2,0,36,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0
http://www.amlegal.com/,4,1,2,0,3,1,0,15,com,0,2,0,2,0,23,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.mymemory.co.uk/memory/data-storage/usb-flash-drives.html,10,3,0,0,10,1,0,18,co.uk,0,3,0,3,1,68,2,0,13,4,3,5,0,0,0,0,0,0,0,1,0,0
http://www.veranda.com/luxury-lifestyle/news/g1492/dynasty-tv-show-cast-today/,11,0,0,0,13,1,0,15,com,0,2,0,2,1,78,1,4,15,2,5,7,0,0,0,0,0,0,0,1,0,14.75
http://www.slideserve.com/khalil/thin-clients-vs-thick-fat-clients,6,1,0,0,14,1,0,18,com,0,2,0,2,1,66,1,0,12,2,5,4,0,0,0,0,0,0,0,1,0,0
http://www.mysomedayinmay.com,5,1,0,0,4,1,0,22,com,0,2,0,2,0,29,1,0,5,2,0,2,0,0,0,0,0,0,0,1,0,0
https://www.scribd.com/doc/222372434/221127823-Electric-Power-Generation-Transmission-and-DistriElectric-Power-Generation-Transmission-and-Distributionbution,6,1,1,0,20,1,0,14,com,0,2,0,2,1,157,2,18,19,2,11,5,0,0,0,0,0,0,0,1,0,6.67
https://www.hwxnet.com/,4,0,0,0,1,0,0,14,com,0,2,0,2,0,23,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.tuxgraphics.org/toolbox/network_address_calculator.html,11,11,0,0,7,0,0,19,org,0,2,0,2,1,66,1,0,10,3,0,4,0,0,0,0,0,2,0,1,0,0
https://www.pictotraductor.com/,4,0,0,0,6,1,0,22,com,0,2,0,2,0,31,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.imperva.com/docs/DS_SecureSphere_Web_Application_Firewall.pdf,9,1,2,0,6,1,0,15,com,0,2,0,2,1,73,2,0,12,3,0,4,0,0,0,0,0,4,0,1,0,0
https://linza.com.ua/,2,4,1,0,9,1,0,12,com.ua,0,2,0,2,0,21,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
https://www.liesegang-partner.com,4,1,0,0,16,1,0,25,com,0,2,1,3,0,33,2,0,6,2,1,2,0,0,0,0,0,0,0,1,0,0
http://www.tesdaonline.info/,4,1,0,0,2,1,0,20,info,0,2,0,2,0,28,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.masticharibayhotel.com/,4,2,1,0,10,1,0,26,com,0,2,0,2,0,34,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://rotuloscabanas.es,4,0,0,0,3,0,0,17,es,0,1,0,1,0,24,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0
http://www.aixlesbains.fr/,4,1,3,0,5,1,0,18,fr,0,2,0,2,0,26,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://dic.academic.ru/dic.nsf/ruwiki/233279,4,1,0,0,6,1,0,15,ru,0,2,0,2,1,44,1,6,9,3,0,5,0,0,0,0,0,0,0,0,0,4.83
